filename;nwords;negative_adjectives_component;social_order_component;action_component;positive_adjectives_component;joy_component;affect_friends_and_family_component;fear_and_digust_component;politeness_component;polarity_nouns_component;polarity_verbs_component;virtue_adverbs_component;positive_nouns_component;respect_component;trust_verbs_component;failure_component;well_being_component;economy_component;certainty_component;positive_verbs_component;objects_component
11_3.txt; 170; -0.6554426180756063;0.1753795653874085;0.9155963689179375;0.5294770977279801;1.2241935802469135;0.13504460553244868;0.06669895536562204;0.04499999999999999;0.6323375244755245;0.11980488888888888;0.39409471182412353;0.0;0.07033355780022447;0.20598054298642537;0.07122602089268756;0.03182352941176471;0.33583143399810067;0.11830516934046345;-0.872;0.17420510992275698
12_3.txt; 154; -1.1447305729564552;0.6199264357864358;0.9850085714285715;0.22491300865800856;0.3831777777777777;0.17501021645021644;0.11798888888888888;0.20432142857142857;0.4938072424242425;0.18446459999999998;0.2308;-0.0013831168831168862;0.04136666666666667;0.07084040404040404;0.06344269841269841;0.14668181818181816;0.10449267973856208;0.1934108225108225;0.0;0.09816969696969696
13_3.txt; 134; -0.48684108534251824;0.5658042060170609;0.6753985457328742;0.10702458094144668;1.0606788034188033;0.12279951014159969;0.20002522746071136;0.13096577457539887;0.9469118174603177;0.4371502727272728;0.0;-0.8664179104477612;0.036487179487179486;0.12422154735009815;0.01746923076923077;0.1310452907874421;0.0132;0.1571466803911477;0.01255970149253732;0.23550907003444316
14_3.txt; 62; 0.026419354838709677;0.18581158803899755;1.8855761262513904;-0.488396551724138;0.38806896551724135;0.03358620689655172;0.0;0.09556451612903226;0.4861282077922078;0.412814;0.0;0.0;0.0;0.13390410914087547;0.18448782961460447;0.0;0.22486206896551725;0.08635483870967742;0.0;0.5065635554656689
15_3.txt; 41; 0.019537207119314504;0.17217600527356627;0.8580649307844429;0.3743883410239507;0.5318558558558558;0.026324324324324324;0.24694594594594593;0.04207317073170731;0.40536473333333334;0.43142112499999996;0.0;-0.8741707317073171;0.0;0.34924902388317025;0.08397089397089398;0.03790243902439025;0.0;0.12873170731707317;0.0;0.0
16_3.txt; 67; -1.0125506507462687;0.5273134328358208;0.6970543710021322;0.22465099502487568;0.9367250746268656;0.11963791044776119;0.0;0.0665820895522388;0.3124748333333333;0.8088563333333333;0.14425;0.0;0.03901492537313433;0.20658315565031984;0.1398144989339019;0.0;0.15590796019900494;0.28526226012793177;0.0;0.08346801705756929
17_3.txt; 161; 0.21608619799639353;0.172432421435507;0.6255982460737018;-0.14207176417551592;0.373447311827957;0.2718552110661937;0.2065038763892654;0.06024086956521739;0.302003176934222;0.35126833333333335;0.16485714285714284;-0.43714285714285717;0.028710309930423783;0.3139015427769986;0.046613381779510805;0.009291925465838508;0.13131827956989248;0.12296273291925466;-0.872;0.19605517146550067
18_3.txt; 54; -1.5171606;0.5737089947089947;0.3059074074074074;0.4100794444444444;0.1776111111111111;0.26230973544973546;0.0;0.2336984126984127;0.27160153846153845;0.18952199999999997;0.1923333333333333;0.0;0.01601851851851852;0.24902380952380954;0.0;0.0;0.09555555555555555;0.31000793650793645;0.0;0.08954761904761904
19_3.txt; 238; 0.22272627292656183;0.7596481549141395;0.5508834855681403;-0.03155542747533796;0.08297391304347826;0.06590131530873218;0.16087995423340964;0.06052621848739495;0.2605523625730994;0.17963022222222225;0.6072605042016807;-0.29054481792717085;0.07336236024844721;0.237963804011307;0.2007833278849297;0.0031428571428571426;0.043678260869565215;0.24875563025210085;-0.872;0.1286319693094629
20_3.txt; 74; -0.5062704401544401;0.266;0.7707972972972973;0.3360533783783783;0.5409959999999999;0.04160864864864865;0.01745945945945946;0.04358108108108108;0.5472909736842105;1.8490108333333335;0.33325;0.0;0.0676266891891892;0.31898262548262546;0.06878764478764478;0.0;0.7166486486486486;0.20983445945945944;0.8960675675675676;0.30488513513513515
21_3.txt; 56; -1.3850556014652013;0.2679354395604395;0.7017513736263735;1.1113264285714286;1.6519535384615383;0.4771551098901099;0.11326923076923076;0.06473214285714285;0.4303290857142857;0.2559656;0.1154;0.869625;0.03242032967032967;0.3101153846153846;0.22123557692307694;0.027749999999999997;0.011;0.12217857142857141;-0.2726964285714285;0.3627225274725274
22_3.txt; 78; -0.5610258402930404;0.11722820512820512;0.5595087912087913;0.09731012820512824;0.07600000000000001;0.10443912734324498;0.017028571428571428;0.09974102564102565;0.2414865555555556;0.8688239999999999;0.1282222222222222;0.0;0.12939635854341736;0.12559010989010988;0.010557142857142857;0.0;0.01634285714285714;0.14969230769230768;0.8955512820512821;0.10400198233139409
23_3.txt; 112; -0.7140683285714285;0.5204903571428571;0.8482732142857142;0.45129035714285726;0.02806;0.15493553571428573;0.14096666666666668;0.04533035714285714;0.3025968333333333;-0.0696259;0.0577;0.0;0.00865;0.30657;0.17348;0.08276190476190476;0.12128499999999999;0.133969246031746;-0.2793482142857142;0.08140777777777776
24_3.txt; 125; 0.8407790666666666;0.45811948387096774;0.44760129032258067;0.519331;1.354148;0.15193808;0.14930344563918754;0.21729807407407403;0.42839622747909195;0.35928287499999995;0.1154;-0.870328;0.12061570370370371;0.11242090322580645;0.0;0.08363822222222222;0.2268113333333333;0.16370400000000002;-0.872;0.24683911111111106
25_3.txt; 31; -1.3861044903225808;0.7095967741935484;0.5162096774193549;1.0170551075268817;1.4704666666666664;0.11156903225806451;0.0;0.14438709677419354;0.7198;0.3711795;0.0;0.0;0.02790322580645161;0.22327016129032257;0.16770564516129033;0.0;0.0;0.2946193548387097;0.9100322580645162;0.0
26_3.txt; 388; -0.8538545962520281;0.3956726307313607;0.5400091820818406;0.5597633041063946;1.1568115603341302;0.1363753481000886;0.06400185488270595;0.10434702176403207;0.3541919677192983;0.23975732142857148;0.2649737906423474;-0.864180412371134;0.06791305601413052;0.26267425098846464;0.07026186579378069;0.007711340206185567;0.15698984594897247;0.12077714776632302;-0.872;0.24843109061313076
27_3.txt; 89; 0.5995333827345943;0.4815731663035584;0.7844399872912128;-0.15936945661357646;1.0427903479236813;0.22681220007262165;0.10148148148148148;0.05411764705882353;1.0576244821428573;0.5845155000000001;0.252;0.864943820224719;0.03203703703703704;0.35063202614379085;0.3813240740740741;0.0;0.0;0.17705882352941177;0.894370786516854;0.12104468954248365
28_3.txt; 105; 0.0881586014652016;0.14863034188034188;0.6047585470085469;0.29309410256410245;1.036093736263736;0.20846942307692307;0.13311965811965812;0.08385576923076923;0.3842727903846154;0.22984675000000002;0.252;0.8704666666666666;0.033451923076923074;0.27613568376068376;0.17346688034188032;0.08267307692307693;0.2545;0.16464423076923076;0.0;0.06263461538461539
29_3.txt; 118; 0.1992442930121915;0.6475218554861729;0.6988070175438595;-0.01656634658680608;1.1381797493734334;0.2763936032388664;0.14633805668016192;0.03898305084745762;0.826423888111888;0.9507401666666667;0.0;-0.8668813559322034;0.007587719298245614;0.17427698483496876;0.07375438596491227;0.16180052151238591;0.07455263157894737;0.24257953063885268;0.0;0.10768160296438618
30_3.txt; 144; -1.4930184;0.4633327223851417;0.8650244379276637;0.5454237634408603;3.5216386021505373;0.14673016705069125;0.012592592592592593;0.07586965811965812;0.496136518060643;0.659419;0.09616666666666665;0.8619097222222222;0.23885560675883255;0.048161290322580645;0.13457285217769088;0.08692399267399267;0.0046129032258064515;0.1569950396825397;0.8911736111111112;0.09122369431643623
31_3.txt; 84; 1.460139184126984;0.6077261904761904;0.692390664160401;-0.2561792063492064;0.23680555555555552;0.03915277777777777;0.09724456975772765;0.10123412698412698;0.3578824389154705;0.4060876666666666;0.0641111111111111;-0.868452380952381;0.022537698412698412;0.19308928571428569;0.038330409356725145;0.036309523809523805;0.015888888888888886;0.24008333333333332;0.0;0.21868421052631576
32_3.txt; 36; -1.491432;0.06836111111111111;0.9605166666666666;0.4555083333333334;0.7729444444444444;0.24224050505050504;0.0;0.23925000000000002;2.0846243999999996;0.2742056666666667;0.0;0.8766388888888889;0.024027777777777776;0.16658333333333336;0.2494277777777778;0.24642424242424243;0.04766666666666666;0.08919444444444444;0.0;0.09759090909090908
33_3.txt; 86; 0.8349481057288712;0.44188843397102046;0.6103793250141805;0.06577582813386273;0.54479;0.17347687275477408;0.14494471544715448;0.06017441860465116;0.1305373131313131;0.2889062222222223;0.39625;-0.8683255813953489;0.07021544715447155;0.20619780333109883;0.056296008869179605;0.008697674418604652;0.22917682926829266;0.11790697674418604;0.0;0.01731707317073171
34_3.txt; 37; -0.4421227405405405;0.1241891891891892;0.14483783783783782;0.9012037837837839;2.9910326486486487;0.41910810810810806;0.10403783783783785;0.13333243243243245;0.35377488888888886;0.0;3.1631891891891892;0.0;0.0;0.09332432432432433;0.0;0.020216216216216217;0.5423189189189189;0.25943783783783786;0.0;0.1531756756756757
35_3.txt; 131; -0.13461488960164214;0.21737533096945016;1.128200237346847;-0.02822177785618063;0.3677069327731092;0.11643988364576599;0.04845636716224951;0.07157046388725778;0.41463318681318684;0.22579766666666667;0.09616666666666665;-0.8664961832061069;0.04257181345820771;0.3652995967536791;0.09681309765285424;0.0;0.02403361344537815;0.19023311802701118;0.0;0.24074501004159737
36_3.txt; 25; -1.4948104;0.30718;1.1279;1.2826250000000001;0.03748;0.4970317333333333;0.0;0.06899999999999999;1.3130836666666665;0.3645116666666667;0.0;0.0;0.06996;0.46134000000000003;0.20356000000000002;0.0;0.022879999999999998;0.09811999999999999;0.0;0.05792
37_3.txt; 46; -1.379440099378882;0.1739855072463768;0.7858737060041407;1.0829184679089026;0.2414285714285714;0.22236245686680467;0.0;0.012499999999999999;0.6517566285714285;1.310458;0.0;0.0;0.020595238095238094;0.03424223602484472;0.0;0.14671014492753623;0.29128571428571426;0.2816038647342995;0.9021956521739131;0.03322981366459627
38_3.txt; 78; -1.2956494666666667;0.37718665973665977;0.8234031878031878;0.05787671517671511;0.662366126126126;0.215802648995149;0.06664864864864865;0.0516025641025641;0.3398728684210526;0.1899656666666667;0.0;0.0;0.01168918918918919;0.3043866943866944;0.1412402027027027;0.0;0.007729729729729729;0.1640032051282051;0.0;0.21769261088011088
39_3.txt; 76; -1.357671642105263;0.17558771929824557;0.9204473684210526;0.17836052631578936;0.23149999999999998;0.12814649727767694;0.1189078947368421;0.23015154264972779;0.415436;0.337466;0.0;0.0;0.0;0.23668421052631577;0.07818421052631577;0.1418956442831216;0.8749122807017543;0.08885480943738656;-0.872;0.055077132486388375
40_3.txt; 68; -0.09288849150326789;0.4571764705882353;0.37512647058823534;0.43045905228758163;0.7285903267973854;0.23108006535947712;0.0869313725490196;0.08651143790849672;0.5799311111111112;0.38884312499999996;0.3024;0.8673970588235294;0.0;0.06560294117647059;0.0;0.033852941176470586;0.41872549019607835;0.2738300653594772;0.8969558823529412;0.3400359477124183
41_3.txt; 57; -1.4693694526315788;0.3966507177033492;0.9030478468899522;-0.013741666666666652;0.16017543859649125;0.2077508771929824;0.0;0.04871929824561403;0.28376075;0.0;0.2885;0.0;0.0;0.008578947368421052;0.02687719298245614;0.17401315789473684;0.010035087719298244;0.1525175438596491;0.0;0.21204385964912278
42_3.txt; 105; -0.7886016380952381;0.5063333333333333;0.47397142857142854;0.2426329365079365;0.5300241269841269;0.16244190476190476;0.017342857142857142;0.0655504761904762;0.4611558888888889;0.50656475;0.15736363636363634;0.0;0.024895238095238095;0.03274285714285714;0.03001904761904762;0.0;0.10345079365079364;0.19854857142857144;0.9001904761904762;0.23086666666666666
43_3.txt; 32; 0.3837236999999999;0.124;0.44376339285714284;0.20941374999999995;0.5708399999999999;0.37494794642857143;0.4541874999999999;0.12125;0.407651619047619;0.3531396666666667;0.0;-0.2961979166666666;0.6227410714285715;0.38898214285714283;0.02309375;0.37207142857142855;0.8899999999999999;0.2240625;0.0;0.0264375
44_3.txt; 439; -0.327020897880316;0.22457598589323868;0.9127917747344215;0.19056913395482877;0.9452782369466238;0.2824196541246313;0.06031102771102771;0.12865866479761698;0.31936839095238095;0.27351444999999996;0.055284848484848485;-0.8650865603644646;0.0700240624732652;0.08289991686574831;0.11151893324496066;0.021683045883501468;0.0894791727211082;0.16512433018765593;-0.872;0.2552594886695114
45_3.txt; 87; 0.04379597471264371;0.12710114942528736;0.6076440229885058;0.36384229885057473;2.3830773333333326;0.1601616091954023;0.09541435897435899;0.03304597701149425;0.2629090666666667;0.6063188571428572;0.072125;-0.868264367816092;0.0;0.05064643678160919;0.10842857142857142;0.008597701149425287;0.15408666666666665;0.42891970098866655;0.0;0.18870415561450044
46_3.txt; 62; -1.0966839483870967;0.44946093189964154;0.2911648745519713;0.3260869354838711;1.2539809032258062;0.16608096774193545;0.1296935483870968;0.06425806451612903;0.27999284382284384;0.13989466666666667;0.0;-0.8703870967741936;0.08284310850439883;0.3775806451612904;0.012790322580645162;0.02506451612903226;0.11097741935483871;0.15100879765395894;0.0;0.07404545454545454
47_3.txt; 106; -1.2774066566037736;0.24786804496186268;0.5182638297872341;0.1416446721530844;1.1978136170212765;0.17411632276194297;0.10258358662613981;0.08258288409703503;0.4257931040293041;0.5274345714285715;0.072125;0.0;0.0;0.2833290445604175;0.049086170212765956;0.1906401617250674;0.02434042553191489;0.1458288409703504;0.8930283018867925;0.1921832884097035
48_3.txt; 194; -1.1812372637568618;0.4271101314128271;0.48867199062992206;0.3240208407915108;0.9442431062271062;0.20948423756655715;0.07359972527472528;0.1473458762886598;0.44572664423076924;0.5665501428571429;0.09110526315789473;-0.865360824742268;0.0411899427891696;0.25932002079182187;0.0;0.1855672680412371;0.4090190476190476;0.28019278350515464;0.0;0.1765101110229976
49_3.txt; 57; -1.4977814526315791;0.5824812030075187;0.732172932330827;0.422350701754386;0.8003963157894736;0.15940842105263162;0.0;0.3259824561403509;1.111029277777778;0.5838946666666667;0.0;0.0;0.0;0.22736466165413532;0.07198370927318296;0.027263157894736843;0.1342302631578947;0.21422807017543857;0.0;0.18788888888888886
50_3.txt; 123; 0.23210953903087378;0.28496467888123855;0.23150978332749836;0.00951301338156929;1.2837529399255712;0.22345288770707256;0.09164051036682615;0.09959988385598141;0.18061982051282052;0.8311131999999999;0.17753846153846153;-0.8704471544715447;0.007587719298245614;0.3470189053565177;0.10660287081339713;0.018715447154471546;0.17654226475279106;0.13489918699186992;0.8920569105691057;0.08385836542575952
51_3.txt; 34; -1.35798945;0.83240625;0.6078541666666666;0.5329395833333332;0.2741770833333333;0.3090458333333333;0.0;0.19254166666666667;0.4038886666666666;0.0;0.0;0.0;0.0;0.061125;0.0;0.26549999999999996;0.2955416666666666;0.21259374999999997;0.0;0.0793125
52_3.txt; 108; -1.529095288888889;0.2308889137754355;0.845680808080808;0.540142962962963;3.42887;0.18946370370370372;0.0;0.06867300194931773;0.7632308636363638;1.0783036666666668;0.0;0.8635462962962963;0.0;0.18460420289855073;0.0;0.0;0.0;0.19835690235690237;0.8928981481481482;0.18759589225589224
53_3.txt; 115; -1.3769504932954084;0.9349349343085467;0.6849436577272112;0.04224502189715107;0.1656240913811007;0.423136424604787;0.03607663551401869;0.04652173913043478;0.8817579042443064;0.7126971428571429;0.0;0.0;0.00808411214953271;0.18815136936204796;0.13575084112149532;0.01351304347826087;0.0979013499480789;0.2072;0.013478260869565224;0.03931523770824868
54_3.txt; 268; -1.516544414925373;0.6356712005231195;0.6702383201181592;-0.009843355876865655;0.3499980803571428;0.12957385527718546;0.11876741071428572;0.14986742756804214;0.2793042342522974;0.2147659523809524;0.0;0.0;0.06469768456823027;0.21175944953541118;0.015098039215686275;0.04850912454534052;0.38762946428571426;0.12779296375266525;0.30555970149253736;0.13238759328358207
55_3.txt; 23; -1.208385739130435;0.10234782608695651;1.0151956521739132;0.7108981884057971;0.5474057971014492;0.021173913043478258;0.0;0.0;0.17098725714285717;2.9339519999999997;0.0;0.0;0.03760869565217391;0.6326739130434783;0.081;0.1351304347826087;0.024869565217391303;0.16417391304347823;0.9183913043478261;0.0
56_3.txt; 454; -1.0079024161021912;0.32189128755454943;0.773161836350311;0.4768842972031555;1.2130295160276556;0.17518949052705993;0.08111558609349306;0.09536862806796728;0.47488214583651644;0.29838103571428576;0.04467588105726872;-0.2901270190895741;0.09129013187918525;0.19284586609875004;0.03801178614666987;0.010140969162995596;0.28460339409176616;0.16609271125350422;0.013563876651982385;0.13076381145746988
57_3.txt; 66; -0.6894697859237536;0.4478658116077471;0.6814065343258892;0.0663862561094819;0.2681559139784946;0.28326499511241443;0.10523900293255131;0.2387090909090909;0.5613945584415584;0.2728631111111111;0.0;0.29815151515151506;0.013951612903225805;0.47586300795978215;0.04876178660049628;0.13663636363636364;0.018451612903225806;0.195530303030303;0.0;0.0227663734115347
58_3.txt; 34; -1.4803583764705883;1.6688039215686274;0.8051098039215686;0.3163137254901961;0.2303333333333333;0.0;0.08953333333333334;0.061029411764705874;0.6633666;0.30474100000000004;0.0;0.0;0.0;0.047423529411764705;0.0;0.0;1.7618666666666665;0.30016176470588235;0.0;0.017705882352941175
59_3.txt; 62; 0.7621271468509985;0.38591935483870965;0.41732258064516126;-0.17658641577060932;0.6674977777777777;0.13038516129032257;0.3081603415559772;0.15529032258064518;0.7661870661764706;0.23114100000000004;0.0;-0.44375806451612904;0.20051423149905123;0.27873387096774194;0.03575806451612903;0.0;0.12023297491039425;0.19975806451612907;0.0;0.1334895635673624
60_3.txt; 258; -1.1965531870510373;0.47808722097879186;0.4653947545112552;-0.07734673518281149;0.07636860236220472;0.12697289712728826;0.14381396949507186;0.18502114164904865;0.5539615313131313;0.4021158333333333;0.09616666666666665;0.2910775193798449;0.040870164749490887;0.29019299790120157;0.023296726067136345;0.08728964059196617;0.07458218503937007;0.12608139534883722;0.01277519379844962;0.20312467191601047
61_3.txt; 96; -0.9254676027472528;0.11038541666666667;0.7271626602564103;0.7032376602564104;0.7786343269230769;0.30820645833333327;0.09588541666666665;0.3121875;0.6767207083333333;0.39288200000000006;0.0641111111111111;-0.8725416666666667;0.0;0.29179326923076926;0.06253846153846154;0.18216666666666667;0.5370288461538462;0.23504166666666665;0.0;0.14587499999999998
62_3.txt; 90; -1.2935337333333332;0.44769365079365075;0.6599174603174603;-0.08531111111111112;1.5865462222222222;0.1941126405228758;0.020100000000000003;0.019166666666666665;0.41883795;0.37584881818181815;0.19042857142857142;0.0;0.019433333333333337;0.3817142857142857;0.008811111111111112;0.12085490196078431;0.006355555555555555;0.2265333333333333;0.8942777777777778;0.16262352941176472
63_3.txt; 45; 0.3929426476190476;0.11933333333333333;0.4843888888888888;0.09270563492063483;1.1951142857142854;0.18809822222222222;0.1750565656565657;0.11485858585858585;0.0653429696969697;0.15754100000000001;0.577;-0.8731777777777777;0.0;0.32053333333333334;0.03404444444444445;0.0;0.27613333333333334;0.05364444444444444;0.0;0.03217777777777778
64_3.txt; 69; -1.491901513043478;0.08833333333333333;1.193167325428195;0.6748377536231884;1.4014080434782608;0.11421491436100131;0.049808959156785244;0.024999999999999998;0.41450779370629376;0.5656636666666667;0.577;0.0;0.0;0.2769249011857708;0.08540184453227932;0.010840579710144928;0.0;0.24319104084321477;0.8967971014492754;0.22339920948616598
65_3.txt; 31; 0.19763106451612905;0.9773225806451613;0.46045806451612903;0.3348819354838711;2.2154980645161286;0.08973483870967741;0.14952258064516127;0.14119032258064518;0.5013027619047619;1.2658645714285715;0.0;-0.877774193548387;0.0;0.4416451612903226;0.023838709677419353;0.0;0.03690322580645161;0.25825806451612904;0.031032258064516136;0.311
66_3.txt; 157; -0.15136858438753303;0.6220273537223755;0.5683813846227523;0.2313467360545738;0.3597664730453584;0.08940509859441598;0.061003759398496234;0.04506369426751592;0.8249886666666667;0.19090783333333336;0.0;0.0;0.0;0.16717874054164072;0.0059624060150375935;0.009528662420382167;0.2574481055580126;0.2486249614752414;0.011745222929936312;0.20631549315166897
67_3.txt; 138; 0.4145569975417591;0.6100435770027075;1.0386125975473801;-0.031729136992589724;0.3117124826546003;0.25345864253393663;0.1029535875888817;0.1314023870417732;0.4205472537815127;-0.13682116666666666;0.072125;0.862123188405797;0.11194960325267231;0.04978129479216436;0.11641604395604395;0.18506052855924976;0.022;0.15766666666666668;0.012398550724637688;0.37881270247229326
68_3.txt; 25; -0.5685556;0.59596;0.49544;0.006950000000000012;0.34724999999999995;0.30703554285714285;0.0;0.023;0.3298546666666667;0.0;0.0;0.88528;0.0;0.07884;0.02956;0.0;0.25400999999999996;0.23428;0.0;0.15026857142857142
69_3.txt; 126; -0.13062803281727686;0.8119977132095774;0.8288749439512151;0.16398195722356734;0.019872881355932202;0.2547716384180791;0.16350721908349025;0.08832643202208419;0.601355103030303;-0.6241586666666666;0.052454545454545455;0.0009523809523809476;0.1711122545063223;0.23511142498430632;0.14948807281858129;0.01826984126984127;0.2406863122752953;0.1820357142857143;-0.872;0.14966972693032013
70_3.txt; 104; 0.8165441179487178;0.4225555631868132;0.7379781364468865;-0.02711445512820515;0.029229166666666664;0.06423721153846153;0.1240115036231884;0.08233528428093645;0.5123091130434783;0.7393357;0.0;0.0;0.05253125;0.33480846153846155;0.046285714285714284;0.014942307692307692;0.19583333333333336;0.15203929765886287;0.3143269230769231;0.3002144648829431
71_3.txt; 85; -1.5265902823529411;0.6581068990559185;1.2814551924473494;0.8174063593450849;0.26381818181818184;0.0522156107480029;0.0;0.03472941176470588;0.42644461538461537;0.36373442857142857;0.10490909090909091;0.0;0.010679012345679011;0.08700697167755991;0.0;0.0;0.32936700336700336;0.19665882352941175;0.0;0.00708235294117647
72_3.txt; 192; -0.025584424206349154;0.4306600975975976;0.8271372090840841;0.0743091666666667;0.7553999999999998;0.22808116340530812;0.12158034188034189;0.09401918859649122;0.5545918092463094;0.5770649333333335;0.0;0.8606822916666667;0.018819444444444444;0.10973333333333332;0.008756756756756757;0.05384881072874494;0.0558111111111111;0.14365785256410257;0.8898802083333334;0.18336169871794872
73_3.txt; 153; -0.570880971759442;0.35586032493688674;0.559112123040993;0.0779194429091547;0.4422711409395973;0.13988219182975203;0.12723234260147012;0.05839215686274509;0.6304746798029557;0.09105300000000004;0.3556389140271493;0.28991503267973856;0.0;0.2383776154757205;0.0409082774049217;0.1562563025210084;0.0936778523489933;0.18553548085901028;0.016738562091503276;0.11222426666416006
74_3.txt; 164; -0.4749799513981954;0.16488894230769233;0.6481246260683761;0.2553598394830102;0.7532990598290598;0.14738171037296038;0.1588191939639308;0.09771612903225806;0.4067678383838384;0.7305159230769231;0.072125;0.0;0.02213974358974359;0.249813967611336;0.018;0.0097125;0.057277777777777775;0.09708125;0.3090853658536586;0.32377546620046616
75_3.txt; 72; -0.7163205333333333;0.701829365079365;0.7069087301587301;0.3027916666666667;1.370632222222222;0.2073916414141414;0.04841071428571428;0.06631944444444444;0.3540674848484848;0.731450375;0.14425;0.0;0.024291666666666663;0.5231071428571429;0.10137698412698412;0.0;0.0;0.1539608585858586;0.0;0.2437651515151515
76_3.txt; 147; 1.3976875374149664;0.5140444793301936;0.836347200418629;-0.3801927210884355;0.8016057142857141;0.21709428571428568;0.14817498691784403;0.19244353741496598;0.3086896758241758;0.1625392;0.2122222222222222;-0.8661156462585033;0.0;0.15358477237048668;0.0891439037153323;0.12685986394557824;0.007782312925170067;0.18614285714285717;0.0;0.19228571428571428
77_3.txt; 19; -0.5748066000000001;0.12754035087719298;0.33976140350877193;0.2942850877192982;0.0;0.2782240350877193;0.0;0.025105263157894735;1.1300026666666667;0.0;0.2885;0.8942105263157895;0.0;0.0326;0.0;0.0;0.0;0.029736842105263152;0.0;0.0
78_3.txt; 166; -0.8727155318104998;0.4744041974349008;0.8141171783909833;0.02993343019135365;1.2885359603118356;0.3245076688147941;0.10499061361725974;0.041566265060240956;0.20078076356589147;0.6909692000000001;0.0641111111111111;-0.4370180722891566;0.010536144578313252;0.18930178779634668;0.00477710843373494;0.2012597366209022;0.0034457831325301206;0.18728061081535444;0.890487951807229;0.1595884001120762
