filename;rating;bff;max;A;C;E;N;O
114_3.txt;3;E;0.513975;0.11996471;0.104015976;0.513975;0.21342276;0.048621584
115_3.txt;3;E;0.37671107;0.0014008759;0.27995384;0.37671107;0.0024032763;0.33953097
116_3.txt;3;N;0.59038633;0.0026799538;0.03448237;0.25641286;0.59038633;0.116038546
117_3.txt;3;O;0.81511676;0.11257316;0.069263645;0.0029761442;7.022726e-05;0.81511676
118_3.txt;3;C;0.8155277;0.02369353;0.8155277;0.00017260472;1.8445333e-05;0.16058783
119_3.txt;3;C;0.62402993;0.16929433;0.62402993;0.00088551006;0.0088197915;0.19697043
120_3.txt;3;C;0.6613764;0.03968824;0.6613764;0.002729902;0.28323066;0.01297482
121_3.txt;3;C;0.8198456;0.024015307;0.8198456;0.052801564;0.09587931;0.0074582603
122_3.txt;3;O;0.82931376;0.00538219;0.0003438121;0.16486122;9.9015524e-05;0.82931376
123_3.txt;3;O;0.56418645;0.0007294917;0.040372666;0.05582991;0.33888146;0.56418645
124_3.txt;3;O;0.83824533;0.0132480115;7.241814e-05;0.14126265;0.0071715876;0.83824533
125_3.txt;3;C;0.54638594;0.010402064;0.54638594;0.06698078;0.0002551834;0.375976
126_3.txt;3;N;0.62052363;0.0068097454;0.30006534;0.026110847;0.62052363;0.046490397
127_3.txt;3;O;0.5223393;0.011169514;0.27233675;0.1939846;0.00016982852;0.5223393
128_3.txt;3;C;0.41918573;0.03258194;0.41918573;0.19122924;0.032655638;0.3243475
129_3.txt;3;O;0.58540267;4.492838e-06;0.080179706;0.33438158;3.150526e-05;0.58540267
130_3.txt;3;O;0.95380723;0.008050892;0.009075299;0.027243454;0.001823104;0.95380723
131_3.txt;3;O;0.37187535;0.0011885368;0.006768618;0.36069974;0.25946778;0.37187535
132_3.txt;3;C;0.49169964;0.0082307765;0.49169964;0.3974756;0.027208058;0.07538601
133_3.txt;3;C;0.4965777;0.0014250559;0.4965777;0.096918166;0.0020131143;0.40306592
134_3.txt;3;O;0.5265985;0.00065384567;0.12048851;0.34892434;0.0033348182;0.5265985
135_3.txt;3;O;0.9971546;5.257131e-05;2.4027068e-07;0.0027860382;6.5278373e-06;0.9971546
136_3.txt;3;O;0.8334955;4.9259874e-05;8.483466e-05;0.16636154;8.882803e-06;0.8334955
137_3.txt;3;O;0.63205886;0.1549053;0.009383609;0.1286019;0.07505035;0.63205886
138_3.txt;3;A;0.9777672;0.9777672;0.018720616;0.00010713047;1.79647e-05;0.0033870968
139_3.txt;3;C;0.50412875;0.18051101;0.50412875;0.0014713788;0.0010116536;0.31287718
140_3.txt;3;E;0.9361024;0.00048673523;0.014116712;0.9361024;0.013104711;0.036189448
141_3.txt;3;O;0.34188256;0.001691962;0.280058;0.28625876;0.09010871;0.34188256
142_3.txt;3;C;0.35414007;0.04075747;0.35414007;0.28821942;0.03952608;0.27735695
143_3.txt;3;N;0.6703538;0.00735239;0.16193773;0.023029922;0.6703538;0.13732618
144_3.txt;3;O;0.3994042;0.025045883;0.27430883;0.2535314;0.047709685;0.3994042
145_3.txt;3;E;0.78051513;0.0013193941;0.0047783856;0.78051513;0.00014761077;0.2132396
146_3.txt;3;C;0.46165335;0.002702834;0.46165335;0.33392456;0.001034148;0.2006851
147_3.txt;3;E;0.3372695;0.08168964;0.2813331;0.3372695;0.027035864;0.27267185
148_3.txt;3;E;0.65860546;0.0037845478;0.059008967;0.65860546;0.029853472;0.24874754
149_3.txt;3;E;0.6285407;0.048044607;0.19912952;0.6285407;0.0021440154;0.12214112
150_3.txt;3;O;0.849357;0.00013492875;0.1396973;0.010610899;0.00019994249;0.849357
151_3.txt;3;E;0.93526983;0.0014716581;0.037331127;0.93526983;0.00013110599;0.025796361
152_3.txt;3;E;0.6482234;0.0021518823;0.26196212;0.6482234;3.0649848e-05;0.087631926
153_3.txt;3;E;0.63423026;0.029997397;0.21034236;0.63423026;0.027254105;0.09817583
154_3.txt;3;O;0.8451998;0.006806063;0.022440918;0.08915608;0.03639712;0.8451998
155_3.txt;3;A;0.90487856;0.90487856;1.1773258e-05;0.071229905;2.1584729e-05;0.02385824
156_3.txt;3;E;0.75340676;0.0026301707;0.16402023;0.75340676;0.0563179;0.023624869
157_3.txt;3;C;0.48492265;0.007116293;0.48492265;0.1895413;0.0213671;0.29705268
158_3.txt;3;C;0.71260595;0.2507428;0.71260595;1.3834403e-05;0.035988454;0.0006488743
159_3.txt;3;O;0.85726094;9.1839545e-05;0.005598435;0.13681537;0.00023338129;0.85726094
160_3.txt;3;O;0.43469894;0.3059583;0.2556397;0.0024114957;0.0012915072;0.43469894
161_3.txt;3;O;0.9998456;6.426783e-05;1.8438247e-06;8.771136e-05;5.54129e-07;0.9998456
162_3.txt;3;E;0.7131046;0.00041227523;0.008888993;0.7131046;2.4773055e-07;0.27759385
163_3.txt;3;O;0.91911596;1.0607027e-05;0.0013691137;0.07429811;0.0052061975;0.91911596
164_3.txt;3;E;0.634903;0.0027929444;0.07322017;0.634903;0.0744412;0.2146426
165_3.txt;3;O;0.9615848;0.00013527865;2.6498741e-05;0.038252857;5.5843856e-07;0.9615848
166_3.txt;3;E;0.65244704;0.0015691181;0.19658764;0.65244704;5.8525533e-05;0.14933768
167_3.txt;3;O;0.91387117;8.812221e-05;0.004882279;0.08111651;4.1923584e-05;0.91387117
168_3.txt;3;C;0.6815185;0.014572237;0.6815185;0.0060881223;0.036786225;0.26103494
169_3.txt;3;O;0.977363;0.0057556154;0.002928534;0.013701654;0.00025122153;0.977363
170_3.txt;3;O;0.51305026;0.03967111;0.4096041;0.037654467;2.0081412e-05;0.51305026
171_3.txt;3;E;0.54063267;0.007364421;0.06416374;0.54063267;0.108237706;0.27960145
172_3.txt;3;C;0.4251411;0.006119673;0.4251411;0.17029011;0.00092718285;0.3975219
173_3.txt;3;C;0.8862461;0.0020608923;0.8862461;0.008837204;0.00036818784;0.10248763
174_3.txt;3;A;0.61033964;0.61033964;0.08621391;0.00027916895;0.00012727983;0.30304
175_3.txt;3;A;0.6428264;0.6428264;0.032900743;0.06382607;0.22750065;0.032946043
176_3.txt;3;C;0.7157271;0.013077245;0.7157271;0.007910339;0.000702281;0.26258305
177_3.txt;3;O;0.40645608;0.17009221;0.3689962;0.0041798083;0.050275657;0.40645608
178_3.txt;3;O;0.99174833;0.0006052736;0.00056552887;0.00707704;3.844813e-06;0.99174833
179_3.txt;3;C;0.9948501;4.6373487e-05;0.9948501;0.00015315537;7.335829e-05;0.004876963
180_3.txt;3;C;0.88465065;0.031827673;0.88465065;0.022333404;0.045789957;0.015398168
181_3.txt;3;N;0.45107153;0.14997698;0.14420149;0.044849332;0.45107153;0.20990069
182_3.txt;3;O;0.48373112;0.195523;0.2502835;0.067079745;0.0033826167;0.48373112
183_3.txt;3;A;0.59911275;0.59911275;0.26900426;0.033118866;0.008653571;0.09011057
184_3.txt;3;C;0.45486626;0.18611757;0.45486626;0.006805146;0.18614382;0.16606718
185_3.txt;3;O;0.44493392;0.017254395;0.120300695;0.26021978;0.15729126;0.44493392
186_3.txt;3;O;0.996077;0.00043232055;8.282311e-05;0.0027589533;0.00064893614;0.996077
187_3.txt;3;O;0.9348004;5.8982955e-06;2.18202e-06;0.06518819;3.363306e-06;0.9348004
188_3.txt;3;E;0.45268393;0.08751341;0.055413384;0.45268393;0.00043731194;0.4039519
189_3.txt;3;A;0.39387396;0.39387396;0.116269395;0.34419835;0.03735643;0.10830184
190_3.txt;3;O;0.9596982;0.0003313825;0.0058487165;0.034121297;3.8103187e-07;0.9596982
191_3.txt;3;O;0.3659042;0.0007953362;0.30642986;0.3008856;0.025984975;0.3659042
192_3.txt;3;C;0.45262727;0.087861195;0.45262727;0.3739488;0.011087672;0.074475065
193_3.txt;3;O;0.78775114;0.0046017305;0.02219747;0.18462805;0.0008216277;0.78775114
194_3.txt;3;A;0.8833396;0.8833396;0.08555711;0.005034454;0.0018537013;0.024215
195_3.txt;3;O;0.492422;0.0982936;0.37424767;0.027757714;0.0072789206;0.492422
196_3.txt;3;C;0.7266204;0.036743198;0.7266204;0.05320658;0.0027339237;0.18069588
197_3.txt;3;E;0.68316656;0.032662045;0.039693225;0.68316656;0.0065824916;0.2378957
198_3.txt;3;C;0.94667846;4.9693754e-05;0.94667846;0.0007452795;0.0005441376;0.051982377
199_3.txt;3;O;0.789952;0.01696178;0.15171084;0.0345909;0.006784537;0.789952
200_3.txt;3;O;0.8261224;0.0004349684;0.0039703744;0.16735561;0.00211668;0.8261224
201_3.txt;3;O;0.6638906;0.0035936453;0.11708141;0.1506167;0.06481763;0.6638906
202_3.txt;3;E;0.8807039;0.0015943465;0.008867429;0.8807039;0.005951235;0.102883026
203_3.txt;3;C;0.75591093;0.048834424;0.75591093;0.017021434;6.798791e-05;0.17816526
204_3.txt;3;O;0.9889783;2.4922865e-05;0.009960507;0.0010030317;3.324077e-05;0.9889783
205_3.txt;3;C;0.6033861;0.04335962;0.6033861;0.006521412;0.3323116;0.014421321
206_3.txt;3;O;0.98182803;1.6150027e-06;0.005068715;0.013067396;3.4248234e-05;0.98182803
207_3.txt;3;O;0.5598366;0.00026795611;0.06554851;0.13925432;0.2350926;0.5598366
208_3.txt;3;C;0.69579244;0.025583234;0.69579244;0.21507496;6.9318085e-05;0.063480064
209_3.txt;3;O;0.8794329;0.036077734;0.08347541;0.0010125088;1.4632514e-06;0.8794329
210_3.txt;3;O;0.74227077;2.7672928e-05;0.19037117;0.00702122;0.060309205;0.74227077
211_3.txt;3;O;0.8571525;0.018204384;0.065812014;0.058406167;0.00042492137;0.8571525
212_3.txt;3;N;0.7843547;0.0119310785;0.1951557;0.001240854;0.7843547;0.007317735
213_3.txt;3;A;0.67409563;0.67409563;0.06759491;0.008757821;0.05166372;0.19788796
214_3.txt;3;N;0.61731833;0.23591971;0.050763264;0.07658518;0.61731833;0.019413523
215_3.txt;3;O;0.60644567;0.0013821409;0.31670344;0.03294202;0.04252674;0.60644567
216_3.txt;3;C;0.69574916;0.0015037393;0.69574916;0.24949536;3.1178735e-07;0.053251512
217_3.txt;3;O;0.64936376;0.06427298;0.26835582;0.002454372;0.015553059;0.64936376
218_3.txt;3;N;0.7432652;0.005153109;0.042011008;0.0019852838;0.7432652;0.20758536
219_3.txt;3;O;0.48192742;0.075857565;0.3603086;0.004856537;0.07704986;0.48192742
220_3.txt;3;E;0.4303872;0.00120877;0.330604;0.4303872;0.0379439;0.19985619
221_3.txt;3;O;0.66888237;0.112769574;0.17698938;0.04079905;0.00055955444;0.66888237
222_3.txt;3;O;0.7175141;0.0012453373;0.13730799;0.11359577;0.03033677;0.7175141
223_3.txt;3;C;0.88359576;0.013103134;0.88359576;0.07740036;0.0005441882;0.02535664
224_3.txt;3;O;0.6255938;0.00070659805;0.23888619;0.081020296;0.053793177;0.6255938
225_3.txt;3;O;1.0;1.4068406e-08;1.0415579e-16;2.4944978e-11;2.037242e-16;1.0
226_3.txt;3;O;0.7900598;4.1213258e-05;0.08904921;0.12084904;7.212225e-07;0.7900598
227_3.txt;3;O;0.627428;0.007918282;2.1335425e-06;0.36462373;2.79446e-05;0.627428
228_3.txt;3;A;0.9958246;0.9958246;0.0034308862;9.101904e-05;9.576608e-06;0.0006438862
229_3.txt;3;C;0.51937485;0.018920956;0.51937485;0.098802336;0.0027544817;0.36014736
230_3.txt;3;O;0.7919196;0.033386797;0.03073978;0.14380793;0.00014587955;0.7919196
231_3.txt;3;O;0.82036084;0.035994016;0.094496034;0.04906783;8.132458e-05;0.82036084
232_3.txt;3;C;0.43945223;0.015140764;0.43945223;0.22592944;0.075053476;0.24442405
233_3.txt;3;N;0.41572767;0.17270637;0.21139468;0.009708049;0.41572767;0.19046327
234_3.txt;3;C;0.8064285;0.010467786;0.8064285;0.049847133;5.229779e-05;0.13320427
235_3.txt;3;E;0.63773006;0.005768866;0.22668286;0.63773006;0.00018332718;0.12963496
236_3.txt;3;O;0.65888256;0.05856989;0.27028817;0.012234783;2.4587462e-05;0.65888256
237_3.txt;3;C;0.7118029;0.075844206;0.7118029;0.0015464172;0.00028601766;0.21052039
238_3.txt;3;O;0.7371107;0.05789307;0.085183576;0.004152377;0.11566029;0.7371107
239_3.txt;3;C;0.87771267;0.0017087281;0.87771267;0.044249535;0.0003360508;0.07599303
240_3.txt;3;A;0.2723386;0.2723386;0.26078475;0.11102047;0.11195509;0.243901
241_3.txt;3;E;0.8200459;9.2291106e-05;0.11285238;0.8200459;5.3132786e-05;0.066956244
242_3.txt;3;O;0.8296728;6.1213344e-05;0.0010287048;0.16923721;3.7432475e-08;0.8296728
243_3.txt;3;C;0.54607123;0.2125554;0.54607123;0.08768955;0.057679296;0.09600445
244_3.txt;3;O;0.9954977;5.00423e-07;2.3820128e-06;0.004499396;6.0428164e-08;0.9954977
245_3.txt;3;O;0.6125312;0.0075048674;0.050130393;0.3295432;0.0002903098;0.6125312
246_3.txt;3;N;0.5876327;0.119209975;0.04370446;0.006644383;0.5876327;0.24280843
247_3.txt;3;O;0.9999895;1.0531693e-05;2.6473207e-11;1.9051125e-09;1.6310375e-16;0.9999895
248_3.txt;3;E;0.78632325;0.057002053;0.095347494;0.78632325;0.024565673;0.036761504
249_3.txt;3;C;0.3664599;0.011531858;0.3664599;0.121871985;0.22404538;0.27609086
250_3.txt;3;O;0.9801695;1.4575087e-05;0.000795596;0.018983262;3.70587e-05;0.9801695
251_3.txt;3;N;0.3964776;0.010289093;0.26703382;0.02545269;0.3964776;0.3007469
252_3.txt;3;C;0.48498416;0.030321816;0.48498416;0.005020536;0.45052996;0.029143568
253_3.txt;3;E;0.41619906;0.21867733;0.08440897;0.41619906;0.0009937017;0.2797209
254_3.txt;3;C;0.5251728;0.08711973;0.5251728;0.010687324;0.0009523296;0.37606773
255_3.txt;3;E;0.77683157;3.521812e-05;0.023064274;0.77683157;0.123830356;0.076238535
256_3.txt;3;C;0.37063426;0.015455916;0.37063426;0.0716944;0.18839534;0.35382003
257_3.txt;3;O;0.9872821;0.00025675393;0.0014960645;0.010954386;1.0686161e-05;0.9872821
258_3.txt;3;E;0.83639854;0.14285176;0.0009390966;0.83639854;0.0014196065;0.018390935
259_3.txt;3;C;0.98546535;5.0066654e-05;0.98546535;0.00041992698;0.00010210558;0.013962548
260_3.txt;3;A;0.9918507;0.9918507;0.007931389;1.0783895e-06;0.0001184735;9.834771e-05
261_3.txt;3;O;0.5731174;0.007722109;0.0008442887;0.35226965;0.066046625;0.5731174
262_3.txt;3;E;0.60105634;0.0001834518;0.0010121533;0.60105634;0.00012251578;0.39762557
263_3.txt;3;C;0.88493747;5.7864618e-05;0.88493747;0.07164964;0.014970316;0.028384728
264_3.txt;3;C;0.96874905;0.005152094;0.96874905;0.0022576423;2.1521666e-05;0.023819834
265_3.txt;3;O;0.7614347;0.038177326;0.1108157;0.006178359;0.08339395;0.7614347
266_3.txt;3;C;0.9777255;4.0978997e-05;0.9777255;0.009766859;0.00014114603;0.01232546
267_3.txt;3;N;0.6617834;0.0020740884;0.15623246;0.062483862;0.6617834;0.117426254
268_3.txt;3;O;0.69281393;0.0057784896;0.21406491;0.046041697;0.0413009;0.69281393
269_3.txt;3;O;0.35801977;0.32927904;0.29863068;0.013872883;0.00019755152;0.35801977
270_3.txt;3;O;0.78148955;0.18107276;0.019536959;0.017695138;0.00020557622;0.78148955
271_3.txt;3;E;0.7854141;0.00096300576;0.032433227;0.7854141;0.027215917;0.15397386
272_3.txt;3;A;0.70573294;0.70573294;0.25310153;0.005428918;0.009721729;0.026014945
273_3.txt;3;C;0.8803518;0.07389483;0.8803518;0.0052325292;0.0004651747;0.04005563
274_3.txt;3;C;0.46644992;0.025988577;0.46644992;0.08095626;0.100919895;0.32568532
275_3.txt;3;N;0.57043296;0.022598231;0.068824545;0.2144822;0.57043296;0.1236621
276_3.txt;3;O;0.9917174;1.0702556e-06;7.0157726e-06;0.00827454;4.9216496e-08;0.9917174
277_3.txt;3;O;0.93315333;0.00015093709;0.06607085;0.00020936105;0.0004155529;0.93315333
278_3.txt;3;C;0.72963625;0.11022297;0.72963625;0.007505221;0.00021659287;0.15241905
279_3.txt;3;O;0.89033335;0.007922663;0.045146562;0.0044442196;0.052153196;0.89033335
280_3.txt;3;O;0.39861998;0.0013459475;0.27727094;0.3034627;0.019300453;0.39861998
281_3.txt;3;O;0.44730756;0.15967311;0.36516806;0.027504774;0.00034652415;0.44730756
282_3.txt;3;O;0.8112212;0.0048607956;0.019072382;0.16088551;0.003960048;0.8112212
283_3.txt;3;O;0.92004865;0.004159443;0.038442243;0.034967344;0.002382362;0.92004865
284_3.txt;3;C;0.4979743;0.03253024;0.4979743;0.07079093;0.036975987;0.3617286
285_3.txt;3;E;0.5446333;0.0001247099;0.1226574;0.5446333;0.0017029183;0.33088163
